"国家分组TAG","国家分组_中文","城市名_中文","城市名_英文","国家ID","国家颜色","国家分组_英文","国家内序号","国家保留城市数","保留原因","同州删除城市","同州原城市数","生效日期","城市省份ID","胜利点","城市人口_原版无独立字段","人口口径","所属地区人口","所属地区ID","所属地区_中文","所属地区_英文","地区类型","地区建筑槽","本地补给","地区省份数","拥有者TAG","拥有者_中文","拥有者_英文","控制者TAG","核心TAG","宣称TAG","省份类型","地形","是否沿海","大陆","大陆ID","省份RGB","地图X","地图高度Y","地图Z","地图旋转","地图缩放","是否补给节点","补给节点等级字段","铁路经过数量","铁路最高等级","地区资源","地区建筑","本省建筑","城市特殊名_中文","城市特殊名_英文","来源州文件"
"TUR","土耳其","布尔萨","Bursa","81","#F5308E","Turkey","5","29","胜利点最高；城市名匹配地区名","","2","base","947","10","","所属地区manpower","1077853","340","布尔萨","Bursa","town","4","0.0","10","TUR","土耳其","Turkey","","TUR","","land","hills","true","middle_east","7","4,165,35","3258.02","11.91","1325.00","1.57","0.22","no","","0","0","{""chromium"": 39}","{""dockyard"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\340-Bursa.txt"
"TUR","土耳其","巴勒克西尔","Balıkesir","81","#F5308E","Turkey","6","29","用户规则：大国/空旷国家补点","","2","base","9799","5","","所属地区manpower","1077853","340","布尔萨","Bursa","town","4","0.0","10","TUR","土耳其","Turkey","","TUR","","land","hills","true","middle_east","7","130,48,214","3227.64","10.22","1315.00","1.57","0.18","no","","0","0","{""chromium"": 39}","{""dockyard"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\340-Bursa.txt"
"TUR","土耳其","埃迪尔内","Edirne","81","#F5308E","Turkey","7","29","胜利点最高；城市名匹配地区名；补给节点","","1","base","11842","5","","所属地区manpower","363947","341","埃迪尔内","Edirne","town","4","0.0","6","TUR","土耳其","Turkey","","TUR","","land","plains","false","europe","1","172,129,87","3224.64","9.80","1357.00","1.57","0.20","yes","1","0","0","","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\341-Edirne.txt"
"TUR","土耳其","安塔利亚","Antalya","81","#F5308E","Turkey","8","29","胜利点最高；城市名匹配地区名","","1","base","1005","5","","所属地区manpower","362689","342","安塔利亚","Antalya","rural","2","7.0","8","TUR","土耳其","Turkey","","TUR","","land","hills","true","middle_east","7","5,12,150","3286.20","11.10","1268.96","-1.57","0.28","no","","0","0","{""chromium"": 35}","{""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 4}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\342-Antalya.txt"
"TUR","土耳其","阿菲永","Afyon","81","#F5308E","Turkey","9","29","胜利点最高；城市名匹配地区名；补给节点","屈塔希亚(3); 代尼兹利(1)","3","base","9878","5","","所属地区manpower","1298543","343","阿菲永","Afyon","rural","2","0.0","11","TUR","土耳其","Turkey","","TUR","","land","hills","false","middle_east","7","130,150,39","3278.92","13.31","1292.00","1.57","0.26","yes","1","3","2","{""chromium"": 25, ""coal"": 1}","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\343-Afyon.txt"
"TUR","土耳其","加济安泰普","Gaziantep","81","#F5308E","Turkey","10","29","胜利点最高","卡赫拉曼马拉什(3)","4","base","9893","15","","所属地区manpower","1081781","344","马拉蒂亚","Malatya","town","4","0.0","7","TUR","土耳其","Turkey","","TUR","KUR","land","hills","false","middle_east","7","130,165,169","3388.84","11.76","1269.00","1.57","0.24","no","","1","1","{""coal"": 2}","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\344-Adana.txt"
"TUR","土耳其","马拉蒂亚","Malatya","81","#F5308E","Turkey","11","29","用户规则：大国/空旷国家补点","","4","base","7620","10","","所属地区manpower","1081781","344","马拉蒂亚","Malatya","town","4","0.0","7","TUR","土耳其","Turkey","","TUR","KUR","land","hills","false","middle_east","7","91,153,11","3404.58","13.04","1288.00","1.57","0.30","yes","1","1","1","{""coal"": 2}","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\344-Adana.txt"
"TUR","土耳其","阿达纳","Adana","81","#F5308E","Turkey","12","29","用户规则：大国/空旷国家补点","","4","base","11746","5","","所属地区manpower","1081781","344","马拉蒂亚","Malatya","town","4","0.0","7","TUR","土耳其","Turkey","","TUR","KUR","land","plains","true","middle_east","7","172,12,87","3358.64","9.60","1265.50","-1.57","0.32","yes","1","2","2","{""coal"": 2}","{""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 3}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\344-Adana.txt"
"TUR","土耳其","塔尔苏斯","Tarsus","81","#F5308E","Turkey","13","29","胜利点最高","梅尔辛(1)","2","base","11810","5","","所属地区manpower","411798","345","梅尔辛","Mersin","rural","2","0.0","8","TUR","土耳其","Turkey","","TUR","","land","hills","true","middle_east","7","172,90,192","3353.52","13.09","1271.00","-1.57","0.28","no","","0","0","","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\345-Mersin.txt"
"TUR","土耳其","科尼亚","Konya","81","#F5308E","Turkey","14","29","胜利点最高；城市名匹配地区名","卡拉曼(3); 伊斯帕塔(1)","3","base","9861","5","","所属地区manpower","849453","346","科尼亚","Konya","rural","2","0.0","14","TUR","土耳其","Turkey","","TUR","","land","desert","false","middle_east","7","130,126,64","3327.92","9.50","1301.00","1.57","0.30","no","","0","0","","{""air_base"": 5, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\346-Konya.txt"
"TUR","土耳其","伊兹密特","İzmit","81","#F5308E","Turkey","15","29","人工优先：省会/知名城市；胜利点最高；最高胜利点并列2选1；城市名匹配地区名","阿达帕扎勒(1)","2","base","11811","1","","所属地区manpower","807660","347","伊兹密特","Izmit","rural","2","0.0","8","TUR","土耳其","Turkey","","TUR","","land","hills","true","middle_east","7","172,93,52","3273.02","10.10","1338.43","-1.57","0.32","no","","1","1","{""chromium"": 19, ""coal"": 5, ""steel"": 9}","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\347-Izmit.txt"
"TUR","土耳其","开塞利","Kayseri","81","#F5308E","Turkey","16","29","胜利点最高；城市名匹配地区名","","1","base","3870","5","","所属地区manpower","858452","348","开塞利","Kayseri","rural","2","6.0","9","TUR","土耳其","Turkey","","TUR","","land","plains","false","middle_east","7","46,72,218","3342.76","12.35","1295.00","1.57","0.20","no","","2","1","{""chromium"": 32}","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\348-Kayseri.txt"
"TUR","土耳其","锡瓦斯","Sivas","81","#F5308E","Turkey","17","29","胜利点最高；城市名匹配地区名；补给节点","","1","base","9777","3","","所属地区manpower","592821","349","锡瓦斯","Sivas","rural","2","0.0","8","TUR","土耳其","Turkey","","TUR","","land","hills","false","middle_east","7","130,24,139","3376.92","15.13","1312.00","1.57","0.30","yes","1","2","1","","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\349-Silvas.txt"
"TUR","土耳其","迪亚巴克尔","Diyarbakır","81","#F5308E","Turkey","18","29","胜利点最高；城市名匹配地区名","巴特曼(1); 乌尔法(1)","3","base","4512","5","","所属地区manpower","571935","350","迪亚巴克尔","Diyarbakır","town","4","0.0","6","TUR","土耳其","Turkey","","","","land","hills","false","middle_east","7","49,54,193","3433.20","11.87","1281.00","1.57","0.24","no","","0","0","","{""air_base"": 2, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\350-Diyarbekir.txt"
"TUR","土耳其","哈卡里","Hakkâri","81","#F5308E","Turkey","19","29","人工优先：省会/知名城市；胜利点最高；最高胜利点并列3选1；城市名匹配地区名","吉兹雷(1); 锡尔特(1)","3","base","12476","1","","所属地区manpower","262095","352","哈卡里","Hakkari","rural","2","0.0","7","TUR","土耳其","Turkey","","","","land","hills","false","middle_east","7","175,186,52","3475.76","12.83","1279.00","1.57","0.28","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\352-Hakkari.txt"
"TUR","土耳其","埃尔祖鲁姆","Erzurum","81","#F5308E","Turkey","20","29","胜利点最高；补给节点","埃尔津詹(1); 埃拉泽(1); 通杰利(1)","4","base","11853","3","","所属地区manpower","523537","353","通杰利","Tunceli","rural","2","9.0","7","TUR","土耳其","Turkey","","","","land","hills","false","middle_east","7","172,141,152","3446.20","17.56","1319.00","1.57","0.24","yes","1","1","1","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\353-Erzurum.txt"
"TUR","土耳其","特拉布宗","Trabzon","81","#F5308E","Turkey","21","29","胜利点最高；城市名匹配地区名","居米什哈内(3)","3","base","9932","15","","所属地区manpower","1031129","354","特拉布宗","Trabzon","town","4","0.0","12","TUR","土耳其","Turkey","","TUR","","land","hills","true","middle_east","7","130,210,94","3424.00","13.90","1340.77","-1.57","0.24","no","","0","0","","{""infrastructure"": 2}","{""naval_base"": 2}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\354-Trabzon.txt"
"TUR","土耳其","卡尔斯","Kars","81","#F5308E","Turkey","22","29","用户规则：大国/空旷国家补点","","3","base","10472","5","","所属地区manpower","1031129","354","特拉布宗","Trabzon","town","4","0.0","12","TUR","土耳其","Turkey","","TUR","","land","plains","false","middle_east","7","133,156,139","3474.76","14.77","1331.00","1.57","0.24","yes","1","1","1","","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\354-Trabzon.txt"
"TUR","土耳其","萨姆松","Samsun","81","#F5308E","Turkey","23","29","胜利点最高；城市名匹配地区名","","1","base","11881","10","","所属地区manpower","1151863","355","萨姆松","Samsun","rural","2","0.0","9","TUR","土耳其","Turkey","","TUR","","land","plains","true","middle_east","7","172,177,187","3372.88","10.82","1346.00","-1.57","0.32","no","","1","1","","{""infrastructure"": 2}","{""naval_base"": 3}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\355-Samsun.txt"
"TUR","土耳其","卡斯塔莫努","Kastamonu","81","#F5308E","Turkey","24","29","胜利点最高；城市名匹配地区名","","2","base","6938","10","","所属地区manpower","860589","356","卡斯塔莫努","Kastamonu","rural","2","0.0","11","TUR","土耳其","Turkey","","TUR","","land","hills","false","middle_east","7","88,138,216","3330.92","13.42","1344.00","1.57","0.26","no","","1","1","","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\356-Sinop.txt"
"TUR","土耳其","锡诺普","Sinop","81","#F5308E","Turkey","25","29","用户规则：大国/空旷国家补点","","2","base","6995","3","","所属地区manpower","860589","356","卡斯塔莫努","Kastamonu","rural","2","0.0","11","TUR","土耳其","Turkey","","TUR","","land","hills","true","middle_east","7","88,207,221","3351.80","11.40","1358.84","-1.57","0.36","no","","0","0","","{""infrastructure"": 2}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\356-Sinop.txt"
"TUR","土耳其","伊斯坦布尔","Istanbul","81","#F5308E","Turkey","26","29","胜利点最高；城市名匹配地区名；补给节点","","1","base","9833","25","","所属地区manpower","1042276","797","伊斯坦布尔","Istanbul","city","6","0.0","2","TUR","土耳其","Turkey","","TUR","","land","urban","true","europe","1","130,90,179","3254.88","9.70","1345.00","-1.57","0.20","yes","1","2","2","","{""air_base"": 4, ""arms_factory"": 2, ""industrial_complex"": 2, ""infrastructure"": 3}","{""landmark_hagia_sophia"": {""allowed"": {""has_dlc"": ""Graveyard of Empires""}, ""level"": 1}, ""naval_base"": 8}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\797-Istanbul.txt"
"TUR","土耳其","阿马西亚","Amasya","81","#F5308E","Turkey","27","29","胜利点最高；城市名匹配地区名","","2","base","919","5","","所属地区manpower","531172","798","阿马西亚","Amasya","rural","2","0.0","6","TUR","土耳其","Turkey","","TUR","","land","plains","false","middle_east","7","4,129,150","3362.30","12.91","1317.00","1.57","0.30","no","","0","0","","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\798-Amasya.txt"
"TUR","土耳其","约兹加特","Yozgat","81","#F5308E","Turkey","28","29","用户规则：大国/空旷国家补点","","2","base","3862","3","","所属地区manpower","531172","798","阿马西亚","Amasya","rural","2","0.0","6","TUR","土耳其","Turkey","","TUR","","land","plains","false","middle_east","7","46,66,83","3339.76","12.07","1315.00","1.57","0.28","no","","0","0","","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\798-Amasya.txt"
"TUR","土耳其","凡城","Van","81","#F5308E","Turkey","29","29","胜利点最高；城市名匹配地区名","阿勒(1)","2","base","6935","5","","所属地区manpower","365490","800","凡城","Van","rural","2","0.0","7","TUR","土耳其","Turkey","","","","land","hills","false","middle_east","7","88,135,151","3483.16","11.30","1298.43","-1.57","0.32","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\800-Van.txt"
"URG","乌拉圭","蒙得维的亚","Montevideo","8","#876158","Uruguay","1","3","胜利点最高；城市名匹配地区名；补给节点","","1","base","10362","10","","所属地区manpower","913770","300","蒙得维的亚","Montevideo","large_city","8","0.0","4","URG","乌拉圭","Uruguay","","URG","","land","urban","true","south_america","3","133,36,174","1915.86","9.60","296.00","1.57","0.32","yes","1","1","1","{""steel"": 2}","{""air_base"": 1, ""arms_factory"": 1, ""dockyard"": 1, ""industrial_complex"": 4, ""infrastructure"": 3}","{""bunker"": 1, ""coastal_bunker"": 1, ""naval_base"": 6}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\300-Uruguay.txt"
"URG","乌拉圭","梅洛","Melo","8","#876158","Uruguay","2","3","胜利点最高","","1","base","1641","1","","所属地区manpower","500230","945","塞罗拉戈","Cerro Largo","town","4","0.0","4","URG","乌拉圭","Uruguay","","URG","","land","plains","false","south_america","3","7,195,165","1957.50","9.80","332.00","1.57","0.50","no","","0","0","{""steel"": 2}","{""dockyard"": 1, ""industrial_complex"": 2, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\945 - Cerro Largo.txt"
"URG","乌拉圭","萨尔托","Salto","8","#876158","Uruguay","3","3","胜利点最高","派桑杜(1)","2","base","12468","2","","所属地区manpower","320000","946","派桑杜","Paysandú","rural","2","0.0","5","URG","乌拉圭","Uruguay","","URG","","land","plains","false","south_america","3","175,177,162","1904.96","9.72","346.00","1.57","0.40","no","","0","0","{""oil"": 3}","{""arms_factory"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\946 - Paysandu.txt"
"USA","美利坚合众国","克里夫兰","Cleveland","49","#87A98A","America","1","59","胜利点最高；补给节点","哥伦布(5)","2","base","6890","10","","所属地区manpower","6646694","261","俄亥俄","Ohio","metropolis","10","11.0","25","USA","美利坚合众国","America","","USA","","land","urban","false","north_america","2","88,78,1","1527.48","10.85","1568.00","1.57","0.28","yes","1","2","2","{""aluminium"": 9, ""coal"": 13, ""steel"": 28}","{""arms_factory"": 1, ""industrial_complex"": 6, ""infrastructure"": 4}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\261-USA.txt"
"USA","美利坚合众国","波士顿","Boston","49","#87A98A","America","2","59","胜利点最高；补给节点","班戈(1); 普罗维登斯(1)","3","base","6732","20","","所属地区manpower","8404713","357","新英格兰","New England","metropolis","10","0.0","32","USA","美利坚合众国","America","","USA","","land","urban","true","north_america","2","87,126,201","1695.03","9.70","1589.46","-1.57","0.28","yes","1","1","2","{""steel"": 12}","{""air_base"": 10, ""arms_factory"": 1, ""dockyard"": 4, ""industrial_complex"": 5, ""infrastructure"": 4}","{""naval_base"": 8}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\357-New England.txt"
"USA","美利坚合众国","纽约","New York","49","#87A98A","America","3","59","胜利点最高；城市名匹配地区名；补给节点","","2","base","3878","30","","所属地区manpower","12588061","358","纽约","New York","megalopolis","12","0.0","34","USA","美利坚合众国","America","","USA","","land","urban","true","north_america","2","46,84,73","1654.48","9.80","1557.67","-1.57","0.24","yes","1","4","2","{""steel"": 13}","{""air_base"": 10, ""arms_factory"": 2, ""dockyard"": 3, ""industrial_complex"": 7, ""infrastructure"": 4}","{""landmark_statue_of_liberty"": {""allowed"": {""has_dlc"": ""Gotterdammerung""}, ""level"": 1}, ""naval_base"": 6}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\358-New York.txt"
